	ERR13827976	ERR13827977	ERR13827978	ERR13827979	ERR13827980	ERR13827981	ERR13827982	ERR13827983	ERR13827984	ERR13827985	ERR13827986	ERR13827987	ERR13827988	ERR13827989	ERR13827990	ERR13827991	ERR13827992	ERR13827993	ERR13827994	ERR13827996	ERR13827997	ERR13827998	ERR13828000	ERR13828001	ERR13828002	ERR13828003	ERR13828004	ERR13828005	ERR13828006	ERR13828007	ERR13828008	ERR13828010	ERR13828011	ERR13828012	ERR13828013	ERR13828015	ERR13828016	ERR13828017	ERR13828018	ERR13828019	ERR13828020	ERR13828021	ERR13828022	ERR13828023	ERR13828025	ERR13828026	ERR13828029	ERR13828030	ERR13828031	ERR13828032	ERR13828033	ERR13828034	ERR13828035	ERR13828036	ERR13828037	ERR13828038	ERR13828039	ERR13828040	ERR13828041	ERR13828042	ERR13828043	ERR13828044	ERR13828045	ERR13828046	ERR13828047	ERR13828048	ERR13828049	ERR13828050	ERR13828051	ERR13828052	ERR13828053	ERR13828054	ERR13828055	ERR13828056	ERR13828057	ERR13828058	ERR13828059	ERR13828060	ERR13828061	ERR13828062	ERR13828063	ERR13828064	ERR13828065	ERR13828066	ERR13828067	ERR13828068	ERR13828069
ERR13827986	0.529287311841812	0.594321311971334	0.598249675807737	0.582294772804843	0.862848932033463	0.481576411490743	0.437852384746353	0.37511106488835	0.55148070204396	0.691274767451654	0	0.581752613001847	0.356978891231989	0.679600548864156	0.489495200996312	0.766642515300831	0.58730270878111	0.742758108442684	0.756808615994058	0.714324201727824	0.688824952162312	0.729581305948871	0.726084695538615	0.7690419020004	0.827525397933865	0.702425899197402	0.658835350586578	0.716676897125002	0.961331430157256	0.625333578985823	0.629462588638153	0.649561777130792	0.954061551085279	0.412148292178055	0.535512281269186	0.704273160241198	0.646636591612236	0.587686320232922	0.903119836259782	0.953856272778236	0.630838621684193	0.817805842417154	0.482867430117061	0.561617901487418	0.503723259129998	0.569563865942077	0.483764617039945	0.691656466846695	0.715147820910019	0.896261450854172	0.429725643756893	0.988115870264917	0.582067664366336	0.623328110934447	0.603355099525403	0.713037918607751	0.545251104186498	0.655861307934407	0.818854197800233	0.622338120380279	0.858383110019594	0.695126770427381	0.583305670205007	0.641843184973419	0.720970537261698	0.875084104928162	0.639748695293438	0.486836275508746	0.831462621601814	0.65047285497241	0.951473136915078	0.562035146310571	0.742107570651958	0.719955690108163	0.691333560073025	0.628687855893295	0.763196669264068	0.73706511327293	0.718636154635164	0.653341903717182	0.821311075378143	0.823613614351152	0.69994373044633	0.625216312792135	0.711143672241602	0.648372503216422	0.642865974598599
ERR13827987	0.823180423220614	0.819338979007904	0.832076797956398	0.829728477012623	0.745172875623603	0.544449420681998	0.678209047426003	0.356984742105094	0.745848938826467	0.82286423262695	0.581752613001847	0	0.66598322525703	0.86633051380373	0.459987720987659	0.663447873875844	0.645399278537647	0.821241805128988	0.95862027304579	0.751095925386603	0.778939805187472	0.832640295645537	0.623633758068123	0.699560366117335	0.73517156279145	0.728985766128599	0.797359084070167	0.781229597407579	0.931217291363224	0.754982173355774	0.777921503247967	0.823257861054469	0.915433245310952	0.58644630004168	0.79211807075949	0.685379426721932	0.833688981544889	0.649955900758963	0.783123820452639	0.7725725581094	0.674827263882795	0.85015013283008	0.488871609961562	0.669850491480683	0.371190561021318	0.679383353955944	0.606013260424338	0.522575533357315	0.726500109756035	0.891566992871814	0.600138346939536	0.66660625830615	0.587470141442933	0.815881234301647	0.6629130184731	0.742123883891891	0.664835477395116	0.725373100952889	0.834651931873217	0.887188581079099	0.840815507362802	0.794012277010416	0.495321955173764	0.748169912754881	0.954814546333212	0.788191519870051	0.793684802682218	0.510242365301322	0.874387360801168	0.882287880130324	0.965990093028875	0.848214541300651	0.770402176223245	0.760699652708053	0.819479141975533	0.769496610629888	0.858690716232847	0.807474240149122	0.740531850339966	0.712815712934182	0.797412068561548	0.734088237801668	0.754191972595754	0.730317321322188	0.756422848657722	0.721524691859004	0.728716625273933
ERR13827988	0.467649487335418	0.544841187858466	0.539086210627539	0.538352705228967	0.83651448511389	0.420676552347233	0.452224908640401	0.395700932112944	0.656001178506979	0.599742317537239	0.356978891231989	0.66598322525703	0	0.63161205440014	0.519460312933289	0.780483073495147	0.666193732767374	0.719567916310498	0.761639597834493	0.709385154679593	0.673312377225088	0.692010175527316	0.640549765891428	0.791270701588855	0.802544366743022	0.701815023225089	0.582567956100129	0.627992061199419	0.945781292017752	0.618552051165457	0.61637298686831	0.60834860859971	0.960765189620055	0.403246727167374	0.549408777365002	0.733964807185943	0.647910675932124	0.508089842653524	0.878010805842198	0.969460131076462	0.634227486736951	0.837413773931209	0.564976977264146	0.495617959640222	0.523619664832866	0.481888263455281	0.545473150010285	0.682032843601113	0.614362572821447	0.916782675947409	0.490391066513813	1	0.487644622285803	0.545891675616132	0.61264703375251	0.701723619371031	0.446412593246204	0.623214298834201	0.77140362280338	0.556490505654468	0.835847461170989	0.634194386146255	0.533137643031828	0.598200576396298	0.69289751423064	0.884211679803554	0.573850537079283	0.499584785505017	0.846810409506403	0.620680677313591	0.91322505800464	0.508982979000459	0.731977708165847	0.697058852021766	0.688967530781932	0.587884050976269	0.726435966008141	0.685971442723444	0.726138393414632	0.627632422089955	0.801245862375093	0.800166814557761	0.691888008190668	0.571031120369945	0.634022020878298	0.569092239308343	0.646361137515339
ERR13827989	0.551712441568332	0.61014949999694	0.713296083551764	0.564425919839934	0.958766461258111	0.612230339889815	0.543349660103082	0.717314744574292	0.745174992800393	0.701274580622247	0.679600548864156	0.86633051380373	0.63161205440014	0	0.671860386203345	0.922714706686514	0.583679745241862	0.442264412364957	0.687299893276414	0.750348616657083	0.722499852014604	0.706244420229599	0.857112181173677	0.833323443542577	0.868940557139724	0.73793115455704	0.735420362560741	0.733382308259356	0.984109345482832	0.741563187652398	0.700820011317492	0.676669222656704	0.97624844130396	0.626475217430783	0.380273718237395	0.611494944752917	0.57546060616536	0.740424969432603	0.963354941129779	0.973013816925734	0.441311763934917	0.919597973343816	0.625905725239989	0.627106057089812	0.760717838128264	0.66426829993459	0.586968667603608	0.803069800332424	0.828689714041827	0.866409650690106	0.552742425224226	1	0.65105001706791	0.538538739462063	0.549871940282873	0.745413168845436	0.666446087971973	0.726936236346308	0.809804020964586	0.671259310332372	0.851816328977341	0.740807233715516	0.652716438373516	0.730046860994371	0.737690904418727	0.95887417459518	0.596123387849217	0.620537155741188	0.961579509071505	0.602429942677239	0.81590181430096	0.61051111466663	0.781010134325475	0.747329699491943	0.721611828961605	0.712030971874022	0.732224415708817	0.723206812493683	0.805842969596643	0.786289014119349	0.873980112187659	0.860493451111788	0.773187483111454	0.752673025228648	0.717453359511904	0.747581269808906	0.751737425973076
ERR13827990	0.568520764482554	0.568488887077849	0.644319242759556	0.55104047531283	0.802772886126048	0.309684876871958	0.486600592884591	0.329892321429581	0.838413011583525	0.666194047872516	0.489495200996312	0.459987720987659	0.519460312933289	0.671860386203345	0	0.798765936359794	0.46548230981862	0.633239824120867	0.744110964964726	0.660640060233974	0.625558529579233	0.622263036181249	0.559930245211634	0.735175855689366	0.63518288798436	0.644967237643325	0.568441718227899	0.553544712570539	0.95213406867839	0.641002830963051	0.638124768053708	0.636612052933749	0.922333581695645	0.364508499353897	0.594497519466537	0.732669660718552	0.596946730742045	0.563393043872765	0.764366116843643	0.924353969557495	0.646854573158154	0.909263152418102	0.446768631427069	0.491185426296865	0.503956690386191	0.503372072842338	0.424890154981207	0.550082228047676	0.672018999302305	0.858065287576229	0.469118201378591	0.8802463230898	0.324840148627053	0.538204789824179	0.536587619354262	0.670184984367529	0.544346110718555	0.586657711169907	0.6711280752138	0.612125809593714	0.715206805864397	0.622076417847893	0.223033706702991	0.474248214737976	0.79857557420961	0.814226297555996	0.675885103748428	0.189395141492957	0.911881966268842	0.579173894758404	0.924159990434055	0.520112196170751	0.685989938816796	0.644871827114468	0.615125060252629	0.581008003967015	0.627325731539745	0.644708094400627	0.699947727103319	0.624478348590174	0.702502914204728	0.63707474052397	0.686110805412521	0.589937499749752	0.560632009823626	0.508151962931853	0.640996978910488
ERR13827991	0.82449053487362	0.750186388511678	0.822148246320943	0.807487321051039	0.400958445095928	0.769951733700059	0.782510319290785	0.750126939789454	0.885651790867941	0.933256372087371	0.766642515300831	0.663447873875844	0.780483073495147	0.922714706686514	0.798765936359794	0	0.901327581492846	0.880879474105259	0.980980995490823	0.849881539936594	0.885070340130613	0.922219653623788	0.838901734445141	0.872955407796149	0.879415788479975	0.874807457071535	0.8436417447691	0.90217717654595	0.994470942066409	0.862956674909034	0.87081961667549	0.821868763388998	0.521956611150883	0.71450431176854	0.876005827233007	0.818525421912382	0.812846555037057	0.790091762521146	0.72548213976533	0.314978208327188	0.880849451757717	0.411372746737609	0.824770901068352	0.822547690273235	0.676072122190211	0.803485166405578	0.766871542282639	0.658559912009617	0.878743493947471	0.962602910350275	0.797602751348683	0.821186620894978	0.800731406017738	0.827282623475844	0.767827863498605	0.868788542458525	0.738004268092437	0.870289842378538	0.915611540822858	0.825707504319222	0.88425088751869	0.801942476351726	0.826951957244312	0.865659444194706	0.845672448886593	0.415817808487241	0.822637539989286	0.831252517033322	0.441838563660115	0.735719579919119	0.98818239815293	0.752817699502902	0.818553118198072	0.834738168227702	0.888498287556214	0.86417524750159	0.92675855902059	0.899742367239047	0.878260261977122	0.831294773645095	0.916781268944063	0.841704597484943	0.88314786316708	0.844225743632691	0.897229254363664	0.843515536474003	0.866738828482795
ERR13827992	0.625535322364358	0.649231645022529	0.724632843791722	0.622079835607356	0.868229264696981	0.512851901397737	0.556910715395909	0.53146437660899	0.84128986273285	0.670038894865871	0.58730270878111	0.645399278537647	0.666193732767374	0.583679745241862	0.46548230981862	0.901327581492846	0	0.70050454086781	0.761421363701889	0.787232191692177	0.726043986690437	0.737757247256379	0.766905675586613	0.821392532795156	0.769695453864336	0.760974484381058	0.707559577355681	0.686637202440254	0.959328814312701	0.758667414190213	0.767986555162264	0.66827117747457	0.96110055519568	0.582766965198253	0.61976925275456	0.635801656848443	0.616336653820702	0.66446765478047	0.863920275200712	0.974759188482177	0.536126896454051	0.962314329232343	0.530305246282663	0.59059233261807	0.669297003668386	0.625652829440105	0.568292572029604	0.705666755673093	0.76666508176663	0.826956654837356	0.568611431222561	0.928960645812311	0.583415558810893	0.609181104448264	0.620535503359682	0.801067268249494	0.681321029004128	0.718000002418658	0.817436752238073	0.703914758508858	0.791485332989109	0.769961749223254	0.501145479976261	0.690957440075341	0.731512681377517	0.886929165381326	0.693233764057117	0.434164587909103	0.971101145989038	0.654312193031646	0.889808274470232	0.619293363374579	0.812815938599083	0.767010708211481	0.733668734876868	0.769048778117618	0.750717761399594	0.752738261258766	0.801435569801106	0.783636277311953	0.840546914839367	0.764794380440895	0.792564636954226	0.760608794986443	0.691151373044127	0.714375169520239	0.784435847792767
ERR13827993	0.669361953029721	0.680629603740713	0.785071908743822	0.611195561187965	0.923870532946994	0.670740471928286	0.632109004739337	0.757683690469351	0.854302422723475	0.702657925733061	0.742758108442684	0.821241805128988	0.719567916310498	0.442264412364957	0.633239824120867	0.880879474105259	0.70050454086781	0	0.551892230576441	0.85135971805496	0.737182321627887	0.727545202393693	0.886987648493431	0.933114256377574	0.898150179132851	0.820633007558178	0.735856416882934	0.712084881116351	1	0.786617179803357	0.764412326152168	0.734448521001601	0.971913781841933	0.693225590276995	0.511162660987729	0.607495914591567	0.611638759264343	0.833779452100063	0.968646646381797	0.903787155713117	0.560818713450292	0.938561063401638	0.650795765094469	0.739521930842423	0.779886863049976	0.760837248022834	0.6272799598301	0.771538084469215	0.901169440887751	0.918539325842697	0.629867094253548	0.930701754385965	0.714934452917488	0.627067090649144	0.554020409027395	0.849808429118774	0.781071889533097	0.744907775635927	0.832053022129933	0.675836108863507	0.886104783599089	0.828654642431048	0.673707503520418	0.700736809634769	0.789863759181033	0.966265328975061	0.644303138118718	0.623442512870253	0.967982456140351	0.623979696144951	0.926754385964912	0.671149022689737	0.884743794454928	0.836063317274604	0.745242578765252	0.759216814353116	0.750827016405452	0.774129847089634	0.874553652878776	0.832308567124279	0.897259275163943	0.908533136068926	0.857884521597005	0.794777287110122	0.707271176095219	0.742689651477345	0.784184941978969
ERR13827994	0.717811739248039	0.75777241171144	0.828390234598512	0.711402772980707	1	0.773368649672129	0.692831753554502	0.837306830585397	0.80515873015873	0.67876646321876	0.756808615994058	0.95862027304579	0.761639597834493	0.687299893276414	0.744110964964726	0.980980995490823	0.761421363701889	0.551892230576441	0	0.86107579994421	0.817274139672182	0.773074676066451	0.925472650235454	0.960614098313392	0.921693353805659	0.869127328905497	0.791637979309735	0.79390500106995	0.981252202625689	0.813675379411713	0.806527880582285	0.827148110999666	1	0.756193039329623	0.67391962565373	0.818629462453837	0.727861652484216	0.894286375202406	1	0.998434801381693	0.803350041771094	0.989633817985999	0.723990874646459	0.834300301694129	0.922703358963982	0.856573705179283	0.781314432433599	0.919840338107537	0.927255655142979	0.92	0.760681337542526	1	0.79684688544255	0.749317351990977	0.770141937708309	0.875750775405948	0.901868431296224	0.824067050280403	0.889464403791051	0.702252413299964	0.925008991727611	0.865273954061939	0.750385569637229	0.769237995912252	0.720139448404091	0.99469062105384	0.848830072329192	0.724539282250242	1	0.700826684336478	1	0.755084527589462	0.899915393069697	0.866296332710648	0.790490855165596	0.800498160925712	0.789299216089314	0.823801498127341	0.91655276670055	0.890623049837306	0.942216981132076	0.936832165702102	0.900674036707095	0.867513871434036	0.787437341256529	0.795114739210181	0.82005072873758
ERR13827996	0.595133848931805	0.601626731175616	0.672889357026572	0.633752028883708	0.894040569789893	0.595736297169754	0.692477374052759	0.671248230060216	0.7884252172079	0.781589192196563	0.714324201727824	0.751095925386603	0.709385154679593	0.750348616657083	0.660640060233974	0.849881539936594	0.787232191692177	0.85135971805496	0.86107579994421	0	0.301316995607467	0.445168081008646	0.648553022213217	0.590780543489298	0.64950589406734	0.400999034879885	0.428845214401275	0.474748932261272	0.94332523693861	0.434296688827299	0.342489233596411	0.666055054242118	0.957661378907616	0.584974363475283	0.744577218710848	0.804873496495161	0.655443859011217	0.697071445467345	0.949125194892525	0.936920038046393	0.806824483698172	0.907403515526451	0.619422578272162	0.626977127975039	0.683406434485727	0.619800935779302	0.517337547023515	0.707647514085438	0.725951792271769	0.958732199838072	0.694228771681066	0.995356479497071	0.641207380499543	0.548945112248358	0.574260434324009	0.154982060929339	0.668366920681712	0.309788379135527	0.607442516557961	0.717788582392612	0.646791521310325	0.363854463259714	0.626410506268548	0.492167866559268	0.915130732961852	0.896617294497691	0.613769241170476	0.645566886585245	0.966614278230223	0.647985705358237	0.913487641091585	0.592952616046162	0.118954456253568	0.14465290931838	0.456693750120507	0.42806981380292	0.512761712669148	0.44303968059031	0.461378026468958	0.544312710551186	0.663738834974045	0.558775650422744	0.50041692836732	0.42929936245398	0.434359494117372	0.473851374324213	0.376864865290044
ERR13827997	0.578083450744052	0.608456691856212	0.673666820786035	0.594638663966552	0.909225606026283	0.57736436140178	0.642581884987978	0.650044546138193	0.814294129832466	0.80597951817415	0.688824952162312	0.778939805187472	0.673312377225088	0.722499852014604	0.625558529579233	0.885070340130613	0.726043986690437	0.737182321627887	0.817274139672182	0.301316995607467	0	0.365164200138405	0.624204873609491	0.59839555180968	0.658681711154376	0.397051848521781	0.383897206952541	0.376985958403821	0.930928371534968	0.338087676092012	0.280897480326941	0.675881505309839	0.94895328186904	0.578958729900883	0.697950554303514	0.808584290404211	0.638083192911924	0.645709354176036	0.927348249057748	0.96074148698183	0.757304599181478	0.910407777634294	0.6110073973142	0.574839461168002	0.708044507147511	0.563342383349819	0.477005995350369	0.683434620617875	0.733986798342082	0.956362153344209	0.630774658029751	0.995819738988581	0.612418035570941	0.511359436658212	0.49895602978638	0.305303513278706	0.629344919800245	0.230222788426092	0.53968908951509	0.720952059059627	0.654710574102169	0.385835493697868	0.605158074800127	0.37323785317999	0.900047580206634	0.899369080233258	0.5624532498431	0.616200232963029	0.972097607395323	0.641428932651072	0.914627514953779	0.617400883192602	0.356558439579975	0.280964442508365	0.351875218026948	0.372421001662943	0.46544574147802	0.405408432596053	0.476191443494701	0.469574217950364	0.600830644966737	0.571445332916695	0.444956886214824	0.378905625372853	0.31708436817001	0.364299524485445	0.314156655610034
ERR13827998	0.572233039608408	0.575656171751331	0.651077230048186	0.575711048806533	0.962191150044572	0.573307862711788	0.632253405740164	0.676957088773012	0.850959923989397	0.817341887850998	0.729581305948871	0.832640295645537	0.692010175527316	0.706244420229599	0.622263036181249	0.922219653623788	0.737757247256379	0.727545202393693	0.773074676066451	0.445168081008646	0.365164200138405	0	0.651647021819026	0.622653922107538	0.65485635837722	0.437504716614602	0.366607693033301	0.361918521171787	0.916627361041679	0.391229419928259	0.370460752607345	0.628472463311799	0.979214642770517	0.560310527720884	0.702576658597688	0.822711233031003	0.609920902425574	0.665849323965047	0.971204653181147	0.978749327225886	0.785294047700165	0.95730014152158	0.604150195788138	0.586244685002549	0.761947430854886	0.584260492028191	0.503178702372619	0.73921565461442	0.730753658600244	0.935826162008479	0.650879439410671	0.997816871017693	0.610889912114913	0.500403417117708	0.532192975302876	0.400983261510666	0.628588305938886	0.325754654377178	0.560541628066389	0.651195156067874	0.661957277577419	0.376696720476939	0.596339348527606	0.380602799424628	0.855783009335869	0.94807260329326	0.578354521987234	0.618966939171509	0.984515015358059	0.605806274823506	0.906861625161831	0.569779143286117	0.488491128384926	0.379796943741721	0.18912670923127	0.308544365078673	0.179679283357708	0.216759795384527	0.360468133482243	0.608410064143327	0.637174590370111	0.57656180306041	0.555620868619696	0.423572194119691	0.354048338883527	0.40220105126246	0.393454219145581
ERR13828000	0.696124713723343	0.704746404091629	0.705556886762699	0.709874706768953	0.874730981460232	0.52825755683206	0.698726177479595	0.500837251126983	0.872828090405386	0.851718235503683	0.726084695538615	0.623633758068123	0.640549765891428	0.857112181173677	0.559930245211634	0.838901734445141	0.766905675586613	0.886987648493431	0.925472650235454	0.648553022213217	0.624204873609491	0.651647021819026	0	0.678994516060325	0.454691648578056	0.649053679046053	0.587116024928138	0.57886200002899	0.947732332674941	0.602248160386993	0.614328828850863	0.751471312687176	0.951505543261292	0.601672082784346	0.789143443642415	0.909841869247109	0.765421964367472	0.666112328056272	0.858502097505862	0.964030583440641	0.813425117352424	0.897962235907001	0.686046567926674	0.68316711884362	0.683782691908063	0.673136533626005	0.622214297986048	0.583833534224978	0.747921224430713	0.884548815986154	0.633666574559137	0.745100997388576	0.557871266008948	0.661499137434454	0.660931736171146	0.637549776628745	0.665525325269283	0.591964911531029	0.639110245331669	0.739176155195333	0.681315566360563	0.615872743781508	0.507067844255869	0.555488105339581	0.877247421443602	0.88500190258757	0.687655302258672	0.531646186908006	0.94713240500354	0.744396624311555	0.976437731099048	0.698135611612276	0.651975349952577	0.637399219008329	0.64168070104661	0.577718159088673	0.68579086390053	0.648353197701767	0.674938565668948	0.627611976898841	0.629602012069916	0.509505155002615	0.695003948673218	0.581391796519604	0.606945180836058	0.483696335208913	0.630543228390819
ERR13828001	0.779278573430826	0.790262752132103	0.810138153547866	0.789807203998168	0.910157564340362	0.716371935667769	0.714859087235355	0.696305909849761	0.821863437605113	0.943684325002763	0.7690419020004	0.699560366117335	0.791270701588855	0.833323443542577	0.735175855689366	0.872955407796149	0.821392532795156	0.933114256377574	0.960614098313392	0.590780543489298	0.59839555180968	0.622653922107538	0.678994516060325	0	0.739306112990151	0.289001839179476	0.604743183805893	0.619240518619465	0.857849571580383	0.563222698347355	0.631811279930428	0.787373129591712	0.934861350276112	0.663042302738223	0.853247046151393	0.811598311765264	0.808416262419973	0.725163779457769	0.912122263488208	0.937446027633851	0.83441110343973	0.849457883471437	0.695198257986428	0.712421704835279	0.648542997867085	0.747218106803774	0.575501585456746	0.728302551088465	0.817549735928952	0.952284606401433	0.708583429799757	0.956912209889001	0.735430864759098	0.699158085826094	0.671081649568563	0.541931856697506	0.734218515491113	0.489937324612283	0.666338149806269	0.855700554183216	0.77953650955954	0.566587808771469	0.738336241894884	0.640415094586849	0.963471241170535	0.867810813913443	0.742921423793481	0.77280263850443	0.948397158884369	0.825747776293228	0.941534500156582	0.78181250176616	0.582689363218011	0.569832678552951	0.558396865910845	0.570236160670347	0.641408269478678	0.555753466592592	0.470117422691575	0.528414554242473	0.701348585510286	0.652101409091905	0.340381995434493	0.554624560296467	0.575797556355791	0.630318577086998	0.560708028860884
ERR13828002	0.727918936543404	0.644085634367889	0.676319586387731	0.630124245504716	0.871291293932577	0.611978031419007	0.786373040999748	0.650006305351681	0.906029674427349	0.880695292457217	0.827525397933865	0.73517156279145	0.802544366743022	0.868940557139724	0.63518288798436	0.879415788479975	0.769695453864336	0.898150179132851	0.921693353805659	0.64950589406734	0.658681711154376	0.65485635837722	0.454691648578056	0.739306112990151	0	0.662918514903107	0.669958920943887	0.67455282403736	0.920217053842585	0.665584699408086	0.669623002726486	0.643981137925242	0.973757692605103	0.698841936522669	0.840438295421071	0.877458506982525	0.644979638963016	0.757586894870081	0.923656777838422	0.934458463605743	0.842773204855379	0.971813994296995	0.721294135805023	0.744775514275728	0.802608094060732	0.731651647130816	0.703366674353673	0.543202997105098	0.826097100125195	0.879798201359947	0.700389548007696	0.799259795343669	0.64111910377637	0.739520693741455	0.715072476350858	0.685275704072363	0.766545469769323	0.672906442250303	0.398800865537369	0.676739147159128	0.368987285371509	0.582508493417247	0.57955245490747	0.656183927341746	0.905169262265117	0.933506199205547	0.750183755994043	0.622169778721054	0.978065365211669	0.651163017297094	0.937051632113314	0.642280650248261	0.647214255213758	0.621328599799896	0.626681549835009	0.656038117978929	0.681779064832466	0.683754363308202	0.68271768598573	0.651814145924094	0.446687204613678	0.220898424607843	0.694603508541791	0.642972453511048	0.709424882397284	0.619174310424051	0.669629972893379
ERR13828003	0.620998356086352	0.628509924961342	0.680721029506778	0.642051044382432	0.903289193522185	0.636670158155801	0.637620074106068	0.637450531147973	0.770717007263823	0.87733169332711	0.702425899197402	0.728985766128599	0.701815023225089	0.73793115455704	0.644967237643325	0.874807457071535	0.760974484381058	0.820633007558178	0.869127328905497	0.400999034879885	0.397051848521781	0.437504716614602	0.649053679046053	0.289001839179476	0.662918514903107	0	0.445534801281159	0.500903723196882	0.884238239039429	0.360506989635158	0.400485993744454	0.672174439947998	0.93490794945559	0.568041974780042	0.760835527877614	0.798676058999383	0.662305814257037	0.662524600843109	0.940060017250255	0.940710275739875	0.804906778144795	0.859625283766771	0.5997801533661	0.612580319328972	0.614600163261801	0.621966272393818	0.480365208211046	0.671454100743388	0.739590079528841	0.942487000086199	0.64041596943437	0.992051021351326	0.654510748357456	0.56240634321268	0.582509733591206	0.365872344275839	0.654924231698692	0.295093242795915	0.550043726492566	0.732934972328119	0.708575365493213	0.329353977850444	0.653978285257005	0.498670220930255	0.918199463906091	0.879319251521065	0.646839073226571	0.669537469476399	0.953747427952623	0.683248217401106	0.919169978741104	0.631890462121658	0.431238919621885	0.362722645098059	0.394846325396401	0.393487161010638	0.487560359220113	0.393332328917613	0.343859278108549	0.450109092757447	0.641948950674581	0.579211561414805	0.250773345914737	0.373851135453618	0.449701830137165	0.524756793483829	0.365320347913014
ERR13828004	0.571638988314258	0.594391936884731	0.642599676360212	0.586059819177545	0.910111176868376	0.543075351642735	0.610254364110502	0.594749971284812	0.845128061540275	0.802371998509349	0.658835350586578	0.797359084070167	0.582567956100129	0.735420362560741	0.568441718227899	0.8436417447691	0.707559577355681	0.735856416882934	0.791637979309735	0.428845214401275	0.383897206952541	0.366607693033301	0.587116024928138	0.604743183805893	0.669958920943887	0.445534801281159	0	0.307775756457585	0.925183856363657	0.376653713206363	0.416964524644092	0.623785210708576	0.96194975795596	0.496319010128805	0.710050035915985	0.843862182793481	0.630116990278588	0.665921617066655	0.936830042016216	0.948042138220568	0.778351449078649	0.950030946977512	0.611857145037089	0.567251341981314	0.680755772531825	0.593294121028733	0.524764060262146	0.749883955495064	0.723888058675716	0.915494120074273	0.629770182340397	0.994635857231277	0.577549738650817	0.491793845506294	0.591092548641694	0.45448203533884	0.610074668668175	0.280455229246174	0.595370881483876	0.654502174844854	0.723593834419188	0.295604873288536	0.580964044383633	0.300228200358024	0.814807871407365	0.919907031409554	0.5998225864664	0.553270595017657	0.94800907778007	0.615364559634131	0.950897462347844	0.525299263442637	0.469170614114595	0.382043954505458	0.364946005198521	0.313530937165076	0.411012911778855	0.352830122342945	0.49277475013571	0.434788690903434	0.666863377852864	0.620573416704771	0.488622300703557	0.273674366775312	0.283409522157726	0.355331122115262	0.38553892957033
ERR13828005	0.61284584693855	0.605269436717559	0.66689365175663	0.592062602289221	0.931153310015478	0.523902271946362	0.626337884332461	0.598219791632324	0.877901766046096	0.797597538845581	0.716676897125002	0.781229597407579	0.627992061199419	0.733382308259356	0.553544712570539	0.90217717654595	0.686637202440254	0.712084881116351	0.79390500106995	0.474748932261272	0.376985958403821	0.361918521171787	0.57886200002899	0.619240518619465	0.67455282403736	0.500903723196882	0.307775756457585	0	0.922083019749083	0.467819824526031	0.461340297494883	0.62382892796815	0.973361747409435	0.51923767726588	0.689643201483974	0.846003290317535	0.63194920173846	0.662817704841786	0.917511575255536	0.983851790484382	0.754985322147557	0.977707286985638	0.591237779108203	0.571944660638428	0.716706763475258	0.593613881928541	0.535805477672733	0.716098287070854	0.731366635719765	0.938981408053573	0.643079634348487	0.974579258084413	0.547631018874837	0.518807525578292	0.567762853776904	0.514103956700828	0.650926678497678	0.304227879767127	0.563387683450898	0.668290317600145	0.705775875198254	0.439939942948293	0.521038810722067	0.334478817765727	0.80573374167533	0.922266996640611	0.575089923907206	0.554701811898808	0.979910124240021	0.621403614223042	0.930346286016389	0.566427998805927	0.538001946478032	0.426642383001143	0.374261731213609	0.377589553859614	0.409557188880607	0.368897415955217	0.525414065711663	0.567505658667625	0.631773867780968	0.636681418976026	0.509327809259648	0.375275454232181	0.253541334037397	0.28251943462252	0.460582009111975
ERR13828006	0.923839650322701	0.896674604519729	0.792191529662619	0.887642049974106	0.980666034014735	0.93062196788284	0.953599866809846	0.93556037034505	0.984109345482831	1	0.961331430157256	0.931217291363224	0.945781292017752	0.984109345482832	0.95213406867839	0.994470942066409	0.959328814312701	1	0.981252202625689	0.94332523693861	0.930928371534968	0.916627361041679	0.947732332674941	0.857849571580383	0.920217053842585	0.884238239039429	0.925183856363657	0.922083019749083	0	0.928465110643466	0.96580310880829	0.786275267134391	0.996496645092334	0.937929150975522	0.984109345482832	0.972663629292144	0.85020006950478	0.764841673271702	0.986665067414041	0.993523316062176	0.97633070341149	0.992864835756597	0.913151569200629	0.955999071710373	0.935015856116753	0.955996907890825	0.933821401570197	0.928881164198125	0.745056044307479	0.988554283809312	0.958884320480053	0.992221357928659	0.937763046416233	0.954750291403537	0.955209030555554	0.945625798212005	0.952229236491006	0.920429179057563	0.895912258563346	0.85533155480179	0.921101938366941	0.931117427283173	0.90877071084595	0.933840594612063	0.988554283809312	0.990758810699116	0.97053314322458	0.952752582281416	1	0.907556498666346	1	0.897766237306209	0.947336333284947	0.925330016403903	0.911038887442703	0.89000456412597	0.906705623258203	0.900121578814031	0.904771891304604	0.885826015548792	0.901667434123084	0.900332470497389	0.851052863457823	0.923032930769715	0.906359323333493	0.924078257417585	0.953226644683787
