name	V1	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V2	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V3	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V4	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V5	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V6	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V7	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V8	V80	V81	V82	V83	V84	V85	V86	V87	V88	V9
Bacteroides	44.76750638108978	17.898627243928193	23.440193036883834	17.945699359870503	39.10891089108911	6.518282988871224	22.44837002901519	34.86213486213486	11.688311688311689	12.542955326460481	15.398550724637682	33.49132619205612	3.072065537398131	7.362342751082697	0	17.102625075768174	0.6086956521739131	1.2795848060489463	0	4.966259761922815	11.304195190451114	0	48.74015133785787	18.90173410404624	18.723120272875576	23.49904397705545	17.393655371304973	36.61082582708982	15.041381792011515	8.703703703703704	17.47063519215418	31.795343137254903	50.06714686851422	34.06756050844506	9.36713110626154	11.762523191094619	34.2203548085901	12.84018143009605	35.04753973211187	18.46929422548121	37.70829754337743	10.889659156556904	34.56595142141379	35.85495009639084	60.85286208221283	18.208955223880597	11.49704758596735	0	42.281635615775464	31.98532960138983	14.565113690570838	3.3476018000219514	41.487594151528576	5.345659163987138	1.5813888107956142	22.105978260869566	52.56814811998631	0.48709749386480256	2.936589038885602	28.427972462342773	8.171761627215416	50.68783068783069	41.40276800375322	43.93390917888248	16.685872320811246	26.55417406749556	20.52217855137563	37.661302015369	0	31.38667992047714	4.157255028503818	3.677077767523194	0.27374619079593	8.410576641623573	1.384253433276796	0.9157693468853779	0	18.51597389213329	2.546026567233745	0.7401924500370096	1.2437107807111765	0	3.0185339953787915	14.885114885114884	21.359065844956213	5.083059483252434	18.129210181292102	12.764932562620423
Bifidobacterium	0	0	9.27266459841434	18.79920535648591	0	3.2856385797562266	0	39.28473928473929	0	0	0	0	11.230106242266501	6.46868770193167	4.276226985583932	0.09325313563668579	14.173913043478262	0.11632589145899512	13.44650864830237	1.5922359542042612	0	49.04649667880866	0	9.306358381502891	9.113154382322408	0.6596558317399618	65.64527757750541	9.866150349356007	6.297229219143577	10.74074074074074	1.1403808872163304	0.20220588235294118	41.47234769869369	0	74.14806110458284	10.538033395176253	51.260504201680675	21.871664887940234	0.33312513012700395	29.07424381301558	1.6062532210960316	6.8674176776429805	4.531096830410631	0.4294882744820518	12.120630042258933	0	12.330670371656826	0	0.6048874909266876	1.2064472541260496	7.759580219430752	17.52826253978707	0.5981391227292867	6.963424437299035	0.8293505763283666	0.16304347826086957	0.2547237957647417	0.1003941399568677	4.464045608562362	0	0	0	40.41168191414497	4.078706856385076	0	55.150976909413856	4.912970241437395	0.3189792663476874	0	0.9095427435387674	10.223728084328277	8.665662796910672	8.940653891844429	5.556639672163138	2.839634513322755	8.141290127805172	18.50381679389313	7.344555135692202	5.843626194360289	1.4803849000740192	1.2097913957826898	7.932041986797966	6.155056290251217	0.929070929070929	0.3405773597145637	25.168078627634237	14.480763144807632	12.764932562620423
Blautia	22.638996781711242	49.68321013727561	48.3971044467425	27.488779339268632	34.509075907590756	33.227344992050874	36.03430619559652	15.438165438165438	32.467532467532465	53.78006872852234	0	20.75078206465068	22.92102231514272	30.624871107444832	20.91679714918201	17.475637618314916	12.670807453416149	8.268086439085499	19.051889814221653	46.56152854651604	26.67193259610321	0	19.954754661050004	32.78790573588262	30.0163132137031	14.302103250478012	0	24.30339254145972	35.87621446563512	20.493827160493826	18.78207321245296	42.064950980392155	0	19.09280863660108	0	34.95361781076067	0	27.187833511205977	37.48351724616559	30.467461044912923	32.00481017007387	30.076545349508955	7.3194641106633265	40.22304106981625	8.624663849404532	15.82089552238806	34.07433136505731	0	18.02564722961529	17.95193514139562	23.580855461917633	23.663703215892877	34.0994683207798	29.02934083601286	10.465279730109643	23.179347826086957	9.059803064289245	7.789841600356957	36.040445328887216	23.19995858998913	51.463066492208874	13.544973544973544	2.6331222144030026	8.712949356653883	39.76722747176769	15.008880994671403	35.28916339135317	10.395824271422358	28.411214953271028	20.859840954274354	21.59836506399914	21.994462524894352	21.135271938432933	30.22246072787589	14.438912294140176	16.71530643051223	20.828789531079607	38.27550669872896	46.2363085527849	11.750555144337527	10.972921024365425	29.10940374418353	43.842485620176	27.122877122877124	30.011352578657153	30.591817661069072	22.152900221529002	37.716763005780344
Clostridium sensu stricto 1	0	0	0	0	0	0	0	0	0	0	0	0	0.6741477151512566	0.5086959510552004	4.335619027050376	2.1727980603347787	2.8819875776397517	0.608473893785513	2.2805893657911596	1.6528925619834711	2.869931542917325	0	0	1.1427301022676746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46498716080227637	0	0	1.7547660311958406	0	0.1708192000780888	0	0	0	0	0	0.9265514911688061	0	0.29085720557567774	0	0.8842443729903537	0.885577734045544	0	0	0.15616866215512754	1.844780293658904	0	0	0	0	0.44801261603526754	0	0	0	0	0	0	0.6991502635258685	0.19915480643124303	5.490418883322143	1.297687579276027	10.236909777315752	9.575324544631176	5.299890948745911	0	0.22721976229317176	0.05921539600296077	1.5320255526033129	1.6340222919597447	1.3912786981957623	6.5634365634365635	3.349010703859877	0.5366456631191775	0.82282200822822	0
Collinsella	0	0	0.9307135470527405	3.8628504157162826	0.5981848184818482	2.172760996290408	6.579621095750128	7.500682500682501	2.535559678416821	3.6082474226804124	0	0	5.073174894397747	7.149240393208221	3.7201015063981426	0.5595188138201147	27.142857142857142	2.2728289561988277	19.833440102498397	2.729547350064448	0	0	0	2.049799911071587	0.8416135251371794	2.017208413001912	15.51910598413843	2.7022476639447763	1.1874775098956458	8.148148148148149	1.4026684912760863	5.465686274509804	3.7724331583445245	0	14.268927312405573	1.4471243042671613	13.118580765639589	2.394610458911419	4.4208480810604485	7.488542621448213	2.2676516062532213	10.6369150779896	5.609410739570853	1.8790112008589765	12.082212831348444	0	0.729419937478291	0	2.431647713525284	1.0134156934658816	3.545873747813643	5.970804522006366	4.186973859105007	10.279340836012862	2.818386280573517	2.3369565217391304	0.6691251948446946	1.2679408046404403	3.5389662776313666	1.459702883172007	6.06042583561318	0	11.851982172179216	2.1504605569692843	0.818160866559115	3.285968028419183	3.677709152161707	1.5513991590546614	4.672897196261682	1.0139165009940359	7.943422609443907	7.971049691552921	8.501626982077372	4.6980193189579476	5.427586584231548	4.442990842306531	9.400218102508179	0.9069048436963243	11.398858075040783	1.617320503330866	4.341681270846289	15.387945027594416	4.576962784523868	6.993006993006993	1.597469996756406	2.4390243902439024	2.49107102491071	0
Dorea	1.764510043280435	0	3.757325060324026	0.40467956736075344	3.3003300330033003	1.9607843137254901	4.232804232804233	0	0	0	0	1.4788131576452743	4.399027179246491	3.7464769368254625	5.11311484261109	2.6204131113908704	1.0186335403726707	4.424857948190238	6.662395900064062	4.579573887330351	5.090398455327366	0	1.0921288712068025	4.6465095598043575	5.261011419249592	1.1089866156787762	0	1.6583887532620591	7.952500899604174	0	2.007070361500741	0	0	1.5323001915375238	0	0	0	1.4941302027748133	0	2.1998166819431715	0	1.2276140958983246	1.4758740877900012	0	0	0	4.063911080236193	0	2.0203242196951368	0.6273525721455459	2.019398950548577	4.115903852486006	0	3.8886655948553055	5.685971324149564	3.5597826086956523	0.8250009504619245	2.606529337398676	6.5885010487818	2.4276618872612454	2.777447365290829	0	0	0.31540088168882835	4.655450564646232	0	0	1.3556618819776713	5.981308411214953	1.7693836978131212	3.382811659675164	4.886578909020256	5.5523991529363155	8.064201385501024	5.225146358811621	5.273221294153165	5.190839694656488	0.9481277911370662	2.1090654859007225	3.6491487786824575	3.4710837243484653	6.46033979006601	4.694951084017502	5.8441558441558445	3.2679208563087903	4.356477433748379	4.968579049685791	2.601156069364162
Escherichia-Shigella	0	5.332629355860613	1.1375387797311272	21.11691560591568	0	0	17.089093701996926	0.8872508872508873	10.636982065553495	0	0	0	0.3712079191022742	0.7699181961916547	0.08098914745424113	51.15400755350399	5.391304347826087	35.56887834996197	0.9673286354900704	0.9856698764121616	4.484816570124627	1.4998928647953718	0	0.25789239662072033	0	0	0.5227108868060563	2.954794174593821	3.4544800287873336	0	0	6.4338235294117645	4.102063240141619	0	1.0072183985227463	8.534322820037106	0	2.7948239060832445	1.575404261225623	1.8148487626031164	0.3006356296169043	1.1770652801848642	17.133209889990198	0.041484662876107276	2.151363810987322	9.850746268656716	16.4987843001042	100	13.08976530365352	0	3.4981714103991095	0.038415102623202725	0	1.080184887459807	6.149845375316278	15.407608695652174	0	11.935747750427605	0.11832410046791804	22.242352088617423	2.908290710122517	0	2.6859019469856906	1.0608938747715135	23.74971191518783	0	4.211117349803481	0	0	0.11928429423459244	0.06453694740238787	0	0.17561076390682298	0	1.0997428462001422	0.25158498540807084	0.5976008724100327	20.240467193404328	2.1207177814029365	7.927461139896373	25.937023008649444	0.4112109079103993	0.4473723022466939	0.47952047952047955	6.787220240025949	0	0.32551200325512003	2.071290944123314
Paraclostridium	0.6103651093108423	0	0	0.6327716871459054	0	12.98357180710122	0	2.027027027027027	12.492269635126778	0	0.5434782608695652	0	3.0123309297265006	6.75740702550354	11.160304519194428	0.5781694409474518	19.51552795031056	0.46977763858440336	12.402306213965407	6.141481537645007	4.844655081621906	22.90550674951789	0	6.776345042240996	2.0317366157496664	0	0	0	0	6.049382716049383	0	0	0.4883408619216213	1.2885251610656452	0	3.116883116883117	1.4005602240896358	0	1.2839197723644944	0	0.6098608486514344	7.900057770075101	0.9693933122753513	0.23426633153566462	0	1.1940298507462686	0	0	0	6.92018144966702	10.542216568611861	2.6067391065744703	0.5870624723083739	6.255024115755627	1.7078999156592634	0	0.1786868418051173	0.24168959619245928	9.412144355402571	0	1.665278934221482	0	1.0145437485338964	2.0787785384036415	0	0	6.09208309938237	1.6456430332028418	0	0.5964214711729622	3.2107131332687966	5.74148734638364	11.481844946025515	3.288125670797151	20.030639601685177	16.94173291737949	10.189749182115595	0	2.1032393381496153	0.22945965951147299	2.0182034032449545	17.51974894491938	4.168919915441719	4.975024975024975	3.722024002594875	1.7214869305676987	5.61508205615082	0
Roseburia	19.23204971701254	15.892291446673706	10.168907273354016	7.578544625119564	14.12953795379538	20.084790673025967	8.149854924048473	0	11.410018552875696	13.573883161512027	36.95652173913044	21.755616646127596	36.37837607202287	33.1889736715474	31.720749419577775	6.6069846598591875	10.869565217391305	14.160440248758444	15.490070467648943	13.66290090226704	15.11321748288573	16.49882151274909	12.029019424292066	20.355713650511337	26.653566661723268	8.193116634799235	0	14.78238908999074	24.721122706009357	27.098765432098766	14.072300148249516	10.680147058823529	0	12.127807765975971	0	14.76808905380334	0	21.831643543223052	8.182386008744535	7.937671860678277	16.045353032125064	22.03206239168111	8.141814617144101	8.941164986944532	0	0	15.73463007988885	0	11.238809581417856	16.18569636135508	26.31578947368421	32.757106793985294	10.988037217545415	18.383239549839228	25.780151813325837	25.80163043478261	3.4786906436528153	32.05919535955975	20.52385306298069	12.329830736580568	20.982514571190674	0	0	15.067560302498118	5.473611431205347	0	15.83380123526109	8.046976946498477	32.89719626168224	7.5894632206759445	34.52188878132731	29.742070238500023	29.74019936986726	27.30510293687189	21.77600262625157	17.26376169870182	17.880043620501635	7.447612504294057	24.597995805173618	16.654330125832715	24.195827915653798	16.64322043068932	16.05132491027973	16.113886113886114	23.686344469672395	22.590370526696613	23.03449523034495	29.865125240847785
Ruminococcus	8.589501720119854	11.19324181626188	2.8955532574974145	2.1705540431167685	8.353960396039604	19.76682564917859	4.586960232121522	0	11.719233147804577	16.49484536082474	47.10144927536232	12.190728979050148	12.190126722703418	3.4233862652093214	18.584309702499866	1.6365925304238356	3.801242236024845	1.816473535859693	7.027546444586803	17.12790962165441	28.067403896787784	0	6.7555971604649345	3.7750111160515787	7.359483909239211	17.294455066921607	0	7.121811600303055	5.469593378913278	10	14.231953472459802	3.357843137254902	0.09766817238432426	9.602994950374368	0	14.879406307977737	0	6.843649946638207	10.396280102713582	2.548120989917507	7.0864112695413155	7.43789716926632	2.232872236139854	12.225774177017497	0	5.373134328358209	5.071205279610976	0	8.34744737478829	23.183090435286168	8.173000477023374	9.680605861047086	7.858883473637572	17.217644694533764	1.6657295473713805	7.445652173913044	9.04459567349732	0.5317171116234104	12.972624105846286	5.269423883223769	3.95503746877602	14.708994708994709	0	22.15332783771191	5.600368748559576	0	9.460976979225155	11.599246049006815	28.037383177570092	18.518886679920477	13.708723244057223	14.596590081119153	8.70822788079128	11.088886720655674	17.54117196476446	20.479017812216966	12.109051254089422	5.709378220542769	0.38743882544861336	0.5847520355292376	2.7078975634575158	4.047181041012878	15.653114399488718	15.534465534465534	4.678884203697697	7.513039283668486	7.052760070527601	2.2157996146435455
Streptococcus	2.397070247475308	0	0	0	0	0	0.878989588667008	0	7.050092764378479	0	0	10.332732960470187	0.6784144728420873	0	0.09178770044813996	0	1.9254658385093169	31.01427229206747	2.837924407431134	0	1.5534491837809374	10.04928219412899	11.428348545128324	0	0	32.92543021032505	0.9192501802451334	0	0	8.765432098765432	30.892918234690388	0	0	22.288002786000348	1.2086620782272957	0	0	2.741462113127001	0.8119925046845722	0	2.370726679264731	0	18.020912754601895	0	4.168267383787937	49.55223880597015	0	0	1.9598354706024679	0	0	0	0.19384138236597254	0.6732315112540193	42.430418892324994	0	23.92122571569783	42.8236781438239	1.559726778895283	4.643097468813085	2.0161769953610085	21.058201058201057	0	0	3.2495966812629637	0	0	27.42496737712049	0	17.23658051689861	0.489405184468108	2.5258658376645458	0	0.06829934627768562	0	0	0	0.6114737203710066	2.429503612211606	55.30717986676536	22.36983436033693	0.8548858348663565	0	0.5594405594405595	1.2001297437560818	0	0.9268050092680501	0
